;date;year;mounth;day;weekday;temp;pres;prec;wind;absenteeism;0;1;2;3;4;5;6;7;8;9;10
1557;20190412;2019;4;12;5;10;756;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1558;20190413;2019;4;13;6;12;748;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1559;20190415;2019;4;15;1;3;749;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1560;20190416;2019;4;16;2;3;747;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1561;20190417;2019;4;17;3;5;744;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1562;20190418;2019;4;18;4;-6;750;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1563;20190419;2019;4;19;5;2;758;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1564;20190420;2019;4;20;6;5;749;0;4.0;6;0;0;0;0;0;0;1;0;0;0;0
1565;20190422;2019;4;22;1;8;758;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1566;20190423;2019;4;23;2;9;753;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1567;20190424;2019;4;24;3;12;749;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1568;20190425;2019;4;25;4;9;741;1;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1569;20190426;2019;4;26;5;9;746;0;4.0;6;0;0;0;0;0;0;1;0;0;0;0
1570;20190427;2019;4;27;6;2;749;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1571;20190429;2019;4;29;1;12;743;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1572;20190430;2019;4;30;2;17;737;3;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1573;20190502;2019;5;2;4;7;758;0;2.0;7;0;0;0;0;0;0;0;1;0;0;0
1574;20190503;2019;5;3;5;10;761;0;3.0;8;0;0;0;0;0;0;0;0;1;0;0
1575;20190504;2019;5;4;6;12;761;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1576;20190506;2019;5;6;1;16;758;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1577;20190507;2019;5;7;2;21;757;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1578;20190508;2019;5;8;3;28;752;0;2.0;6;0;0;0;0;0;0;1;0;0;0;0
1579;20190510;2019;5;10;5;14;761;0;2.0;8;0;0;0;0;0;0;0;0;1;0;0
1580;20190511;2019;5;11;6;16;755;0;3.0;8;0;0;0;0;0;0;0;0;1;0;0
1581;20190513;2019;5;13;1;5;752;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1582;20190514;2019;5;14;2;8;749;0;5.0;6;0;0;0;0;0;0;1;0;0;0;0
1583;20190515;2019;5;15;3;8;752;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1584;20190516;2019;5;16;4;12;756;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1585;20190517;2019;5;17;5;11;756;0;5.0;5;0;0;0;0;0;1;0;0;0;0;0
1586;20190518;2019;5;18;6;14;747;0;7.0;1;0;1;0;0;0;0;0;0;0;0;0
1587;20190520;2019;5;20;1;16;744;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1588;20190521;2019;5;21;2;10;740;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1589;20190522;2019;5;22;3;13;744;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1590;20190523;2019;5;23;4;11;749;0;6.0;2;0;0;1;0;0;0;0;0;0;0;0
1591;20190524;2019;5;24;5;16;751;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1592;20190525;2019;5;25;6;18;747;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1593;20190527;2019;5;27;1;14;761;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1594;20190528;2019;5;28;2;20;756;0;5.0;1;0;1;0;0;0;0;0;0;0;0;0
1595;20190529;2019;5;29;3;24;751;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
1596;20190530;2019;5;30;4;16;743;1;4.0;1;0;1;0;0;0;0;0;0;0;0;0
1597;20190531;2019;5;31;5;14;746;0;5.0;1;0;1;0;0;0;0;0;0;0;0;0
1598;20180903;2018;9;3;1;9;750;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
1599;20180904;2018;9;4;2;13;756;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
1600;20180905;2018;9;5;3;16;757;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
1601;20180906;2018;9;6;4;20;751;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
1602;20180907;2018;9;7;5;21;744;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1603;20180908;2018;9;8;6;17;742;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1604;20180910;2018;9;10;1;17;741;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1605;20180911;2018;9;11;2;6;748;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1606;20180912;2018;9;12;3;8;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1607;20180913;2018;9;13;4;12;752;0;;4;0;0;0;0;1;0;0;0;0;0;0
1608;20180914;2018;9;14;5;19;743;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1609;20180915;2018;9;15;6;17;743;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1610;20180917;2018;9;17;1;10;751;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1611;20180918;2018;9;18;2;20;747;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1612;20180919;2018;9;19;3;22;744;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1613;20180920;2018;9;20;4;16;746;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1614;20180921;2018;9;21;5;14;743;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1615;20180922;2018;9;22;6;12;744;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1616;20180924;2018;9;24;1;20;753;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1617;20180925;2018;9;25;2;22;753;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1618;20180926;2018;9;26;3;23;747;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1619;20180927;2018;9;27;4;15;751;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1620;20180928;2018;9;28;5;17;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1621;20181001;2018;10;1;1;20;743;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1622;20181002;2018;10;2;2;9;747;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1623;20181003;2018;10;3;3;8;755;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1624;20181004;2018;10;4;4;12;756;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1625;20181005;2018;10;5;5;16;754;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1626;20181006;2018;10;6;6;20;752;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1627;20181008;2018;10;8;1;11;755;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1628;20181009;2018;10;9;2;15;750;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1629;20181010;2018;10;10;3;8;749;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1630;20181011;2018;10;11;4;10;749;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1631;20181012;2018;10;12;5;18;740;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1632;20181013;2018;10;13;6;16;732;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1633;20181015;2018;10;15;1;6;752;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1634;20181016;2018;10;16;2;2;746;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1635;20181017;2018;10;17;3;7;750;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1636;20181018;2018;10;18;4;7;745;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1637;20181019;2018;10;19;5;6;746;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1638;20181020;2018;10;20;6;3;748;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1639;20181022;2018;10;22;1;2;742;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1640;20181023;2018;10;23;2;-1;750;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1641;20181024;2018;10;24;3;5;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1642;20181025;2018;10;25;4;8;752;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1643;20181026;2018;10;26;5;10;755;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1644;20181027;2018;10;27;6;12;748;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1645;20181029;2018;10;29;1;3;752;0;2.0;6;0;0;0;0;0;0;1;0;0;0;0
1646;20181106;2018;11;6;2;-3;748;0;;3;0;0;0;1;0;0;0;0;0;0;0
1647;20181107;2018;11;7;3;-6;746;0;;3;0;0;0;1;0;0;0;0;0;0;0
1648;20181108;2018;11;8;4;0;739;0;;3;0;0;0;1;0;0;0;0;0;0;0
1649;20181109;2018;11;9;5;-13;746;0;;3;0;0;0;1;0;0;0;0;0;0;0
1650;20181110;2018;11;10;6;-17;755;0;;4;0;0;0;0;1;0;0;0;0;0;0
1651;20181112;2018;11;12;1;-15;756;0;;2;0;0;1;0;0;0;0;0;0;0;0
1652;20181113;2018;11;13;2;-9;757;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1653;20181114;2018;11;14;3;-8;761;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1654;20181115;2018;11;15;4;-8;756;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1655;20181116;2018;11;16;5;-7;763;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1656;20181117;2018;11;17;6;-9;754;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1657;20181119;2018;11;19;1;-12;759;0;;5;0;0;0;0;0;1;0;0;0;0;0
1658;20181120;2018;11;20;2;-6;752;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1659;20181121;2018;11;21;3;-6;747;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1660;20181122;2018;11;22;4;-2;741;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1661;20181123;2018;11;23;5;-3;744;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1662;20181124;2018;11;24;6;-4;731;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1663;20181126;2018;11;26;1;-8;752;0;;5;0;0;0;0;0;1;0;0;0;0;0
1664;20181127;2018;11;27;2;-9;749;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1665;20181128;2018;11;28;3;-5;747;0;4.0;6;0;0;0;0;0;0;1;0;0;0;0
1666;20181129;2018;11;29;4;-5;746;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1667;20181130;2018;11;30;5;-15;737;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1668;20181105;2018;11;5;1;0;748;0;2.0;0;1;0;0;0;0;0;0;0;0;0;0
1669;20181201;2018;12;1;6;-21;758;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1670;20181203;2018;12;3;1;-15;757;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1671;20181204;2018;12;4;2;-25;772;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1672;20181205;2018;12;5;3;-28;773;0;;6;0;0;0;0;0;0;1;0;0;0;0
1673;20181206;2018;12;6;4;-22;766;0;;5;0;0;0;0;0;1;0;0;0;0;0
1674;20181207;2018;12;7;5;-19;761;0;1.0;6;0;0;0;0;0;0;1;0;0;0;0
1675;20181208;2018;12;8;6;-15;761;0;1.0;6;0;0;0;0;0;0;1;0;0;0;0
1676;20181210;2018;12;10;1;-16;758;0;;4;0;0;0;0;1;0;0;0;0;0;0
1677;20181211;2018;12;11;2;-14;758;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1678;20181212;2018;12;12;3;-10;755;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1679;20181213;2018;12;13;4;-13;755;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1680;20181214;2018;12;14;5;-8;753;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1681;20181215;2018;12;15;6;-9;754;0;3.0;6;0;0;0;0;0;0;1;0;0;0;0
1682;20181217;2018;12;17;1;-14;754;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1683;20181218;2018;12;18;2;-11;753;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1684;20181219;2018;12;19;3;-9;745;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1685;20181220;2018;12;20;4;-24;759;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1686;20181221;2018;12;21;5;-17;761;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1687;20181222;2018;12;22;6;-17;755;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1688;20181224;2018;12;24;1;-30;766;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1689;20181225;2018;12;25;2;-23;770;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1690;20181226;2018;12;26;3;-22;770;0;;1;0;1;0;0;0;0;0;0;0;0;0
1691;20181227;2018;12;27;4;-23;770;0;;1;0;1;0;0;0;0;0;0;0;0;0
1692;20181228;2018;12;28;5;-25;766;0;;0;1;0;0;0;0;0;0;0;0;0;0
1693;20181229;2018;12;29;6;-21;758;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
